,identifyer,response_id,sentence_number,token,lemma,pos
1304,QC_R_3Htu1yu6nhfRo7w_1,R_3Htu1yu6nhfRo7w,1,zou,zullen,AUX
1305,QC_R_3Htu1yu6nhfRo7w_1,R_3Htu1yu6nhfRo7w,1,met,met,ADP
1306,QC_R_3Htu1yu6nhfRo7w_1,R_3Htu1yu6nhfRo7w,1,het,het,DET
1307,QC_R_3Htu1yu6nhfRo7w_1,R_3Htu1yu6nhfRo7w,1,laatste,laat,ADJ
1308,QC_R_3Htu1yu6nhfRo7w_1,R_3Htu1yu6nhfRo7w,1,beginnen,beginnen,VERB
1309,QC_R_3Htu1yu6nhfRo7w_1,R_3Htu1yu6nhfRo7w,1,.,.,PUNCT
1310,QC_R_3sbG2RH8xcttc4W_0,R_3sbG2RH8xcttc4W,0,Te,te,ADV
1311,QC_R_3sbG2RH8xcttc4W_0,R_3sbG2RH8xcttc4W,0,veel,veel,ADV
1312,QC_R_3sbG2RH8xcttc4W_0,R_3sbG2RH8xcttc4W,0,woke,woke,ADJ
1313,QC_R_3sbG2RH8xcttc4W_0,R_3sbG2RH8xcttc4W,0,wekt,wekken,VERB
1314,QC_R_3sbG2RH8xcttc4W_0,R_3sbG2RH8xcttc4W,0,wrevel,wrevel,NOUN
1315,QC_R_3sbG2RH8xcttc4W_0,R_3sbG2RH8xcttc4W,0,.,.,PUNCT
1316,QC_R_1dgc0simJjzYo5a_0,R_1dgc0simJjzYo5a,0,Geen,geen,PRON
1317,QC_R_2Yrd4xrCT2vbDnD_0,R_2Yrd4xrCT2vbDnD,0,Ik,ik,PRON
1318,QC_R_2Yrd4xrCT2vbDnD_0,R_2Yrd4xrCT2vbDnD,0,vind,vinden,VERB
1319,QC_R_2Yrd4xrCT2vbDnD_0,R_2Yrd4xrCT2vbDnD,0,het,het,PRON
1320,QC_R_2Yrd4xrCT2vbDnD_0,R_2Yrd4xrCT2vbDnD,0,een,een,DET
1321,QC_R_2Yrd4xrCT2vbDnD_0,R_2Yrd4xrCT2vbDnD,0,groot,groot,ADJ
1322,QC_R_2Yrd4xrCT2vbDnD_0,R_2Yrd4xrCT2vbDnD,0,pluspunt,pluspunt,NOUN
1323,QC_R_2Yrd4xrCT2vbDnD_0,R_2Yrd4xrCT2vbDnD,0,dat,dat,SCONJ
1324,QC_R_2Yrd4xrCT2vbDnD_0,R_2Yrd4xrCT2vbDnD,0,jullie,jullie,PRON
1325,QC_R_2Yrd4xrCT2vbDnD_0,R_2Yrd4xrCT2vbDnD,0,de,de,DET
1326,QC_R_2Yrd4xrCT2vbDnD_0,R_2Yrd4xrCT2vbDnD,0,doelgroep,doelgroep,NOUN
1327,QC_R_2Yrd4xrCT2vbDnD_0,R_2Yrd4xrCT2vbDnD,0,om,om,ADP
1328,QC_R_2Yrd4xrCT2vbDnD_0,R_2Yrd4xrCT2vbDnD,0,deze,deze,DET
1329,QC_R_2Yrd4xrCT2vbDnD_0,R_2Yrd4xrCT2vbDnD,0,enquête,enquête,NOUN
1330,QC_R_2Yrd4xrCT2vbDnD_0,R_2Yrd4xrCT2vbDnD,0,in,in,ADP
1331,QC_R_2Yrd4xrCT2vbDnD_0,R_2Yrd4xrCT2vbDnD,0,te,te,ADP
1332,QC_R_2Yrd4xrCT2vbDnD_0,R_2Yrd4xrCT2vbDnD,0,vullen,opvullen,VERB
1333,QC_R_2Yrd4xrCT2vbDnD_0,R_2Yrd4xrCT2vbDnD,0,breder,bre,ADJ
1334,QC_R_2Yrd4xrCT2vbDnD_0,R_2Yrd4xrCT2vbDnD,0,hebben,hebben,AUX
1335,QC_R_2Yrd4xrCT2vbDnD_0,R_2Yrd4xrCT2vbDnD,0,getrokken,trekken,VERB
1336,QC_R_2Yrd4xrCT2vbDnD_0,R_2Yrd4xrCT2vbDnD,0,.,.,PUNCT
1337,QC_R_2Yrd4xrCT2vbDnD_1,R_2Yrd4xrCT2vbDnD,1,Ik,ik,PRON
1338,QC_R_2Yrd4xrCT2vbDnD_1,R_2Yrd4xrCT2vbDnD,1,lees,lezen,VERB
1339,QC_R_2Yrd4xrCT2vbDnD_1,R_2Yrd4xrCT2vbDnD,1,ontzettend,ontzettend,ADJ
1340,QC_R_2Yrd4xrCT2vbDnD_1,R_2Yrd4xrCT2vbDnD,1,graag,graag,ADV
1341,QC_R_2Yrd4xrCT2vbDnD_1,R_2Yrd4xrCT2vbDnD,1,dat,dat,PRON
1342,QC_R_2Yrd4xrCT2vbDnD_1,R_2Yrd4xrCT2vbDnD,1,is,zijn,AUX
1343,QC_R_2Yrd4xrCT2vbDnD_1,R_2Yrd4xrCT2vbDnD,1,te,te,ADP
1344,QC_R_2Yrd4xrCT2vbDnD_1,R_2Yrd4xrCT2vbDnD,1,danken,danken,VERB
1345,QC_R_2Yrd4xrCT2vbDnD_1,R_2Yrd4xrCT2vbDnD,1,aan,aan,ADP
1346,QC_R_2Yrd4xrCT2vbDnD_1,R_2Yrd4xrCT2vbDnD,1,mijn,mijn,PRON
1347,QC_R_2Yrd4xrCT2vbDnD_1,R_2Yrd4xrCT2vbDnD,1,grootouders,grootouder,NOUN
1348,QC_R_2Yrd4xrCT2vbDnD_1,R_2Yrd4xrCT2vbDnD,1,",",",",PUNCT
1349,QC_R_2Yrd4xrCT2vbDnD_1,R_2Yrd4xrCT2vbDnD,1,ouders,ouder,NOUN
1350,QC_R_2Yrd4xrCT2vbDnD_1,R_2Yrd4xrCT2vbDnD,1,én,én,CCONJ
1351,QC_R_2Yrd4xrCT2vbDnD_1,R_2Yrd4xrCT2vbDnD,1,bevlogen,bevlogen,ADJ
1352,QC_R_2Yrd4xrCT2vbDnD_1,R_2Yrd4xrCT2vbDnD,1,leerkrachten,leerkracht,NOUN
1353,QC_R_2Yrd4xrCT2vbDnD_1,R_2Yrd4xrCT2vbDnD,1,en,en,CCONJ
1354,QC_R_2Yrd4xrCT2vbDnD_1,R_2Yrd4xrCT2vbDnD,1,de,de,DET
1355,QC_R_2Yrd4xrCT2vbDnD_1,R_2Yrd4xrCT2vbDnD,1,ruimte,ruimte,NOUN
1356,QC_R_2Yrd4xrCT2vbDnD_1,R_2Yrd4xrCT2vbDnD,1,die,die,PRON
1357,QC_R_2Yrd4xrCT2vbDnD_1,R_2Yrd4xrCT2vbDnD,1,ik,ik,PRON
1358,QC_R_2Yrd4xrCT2vbDnD_1,R_2Yrd4xrCT2vbDnD,1,kreeg,krijgen,VERB
1359,QC_R_2Yrd4xrCT2vbDnD_1,R_2Yrd4xrCT2vbDnD,1,om,om,ADP
1360,QC_R_2Yrd4xrCT2vbDnD_1,R_2Yrd4xrCT2vbDnD,1,veel,veel,PRON
1361,QC_R_2Yrd4xrCT2vbDnD_1,R_2Yrd4xrCT2vbDnD,1,te,te,ADP
1362,QC_R_2Yrd4xrCT2vbDnD_1,R_2Yrd4xrCT2vbDnD,1,mogen,mogen,AUX
1363,QC_R_2Yrd4xrCT2vbDnD_1,R_2Yrd4xrCT2vbDnD,1,lezen,lezen,VERB
1364,QC_R_2Yrd4xrCT2vbDnD_1,R_2Yrd4xrCT2vbDnD,1,.,.,PUNCT
1365,QC_R_2Yrd4xrCT2vbDnD_2,R_2Yrd4xrCT2vbDnD,2,Er,er,ADV
1366,QC_R_2Yrd4xrCT2vbDnD_2,R_2Yrd4xrCT2vbDnD,2,was,zijn,VERB
1367,QC_R_2Yrd4xrCT2vbDnD_2,R_2Yrd4xrCT2vbDnD,2,geen,geen,DET
1368,QC_R_2Yrd4xrCT2vbDnD_2,R_2Yrd4xrCT2vbDnD,2,goed,goed,ADJ
1369,QC_R_2Yrd4xrCT2vbDnD_2,R_2Yrd4xrCT2vbDnD,2,of,of,CCONJ
1370,QC_R_2Yrd4xrCT2vbDnD_2,R_2Yrd4xrCT2vbDnD,2,fout,fout,NOUN
1371,QC_R_2Yrd4xrCT2vbDnD_2,R_2Yrd4xrCT2vbDnD,2,",",",",PUNCT
1372,QC_R_2Yrd4xrCT2vbDnD_2,R_2Yrd4xrCT2vbDnD,2,geen,geen,DET
1373,QC_R_2Yrd4xrCT2vbDnD_2,R_2Yrd4xrCT2vbDnD,2,neerkijken,neerkijken,VERB
1374,QC_R_2Yrd4xrCT2vbDnD_2,R_2Yrd4xrCT2vbDnD,2,op,op,ADP
1375,QC_R_2Yrd4xrCT2vbDnD_2,R_2Yrd4xrCT2vbDnD,2,.,.,PUNCT
1376,QC_R_DvCD6iqsRwX6hah_0,R_DvCD6iqsRwX6hah,0,Een,een,DET
1377,QC_R_DvCD6iqsRwX6hah_0,R_DvCD6iqsRwX6hah,0,canon,canon,NOUN
1378,QC_R_DvCD6iqsRwX6hah_0,R_DvCD6iqsRwX6hah,0,is,zijn,AUX
1379,QC_R_DvCD6iqsRwX6hah_0,R_DvCD6iqsRwX6hah,0,leuk,leuk,ADJ
1380,QC_R_DvCD6iqsRwX6hah_0,R_DvCD6iqsRwX6hah,0,als,als,SCONJ
1381,QC_R_DvCD6iqsRwX6hah_0,R_DvCD6iqsRwX6hah,0,uitgangspunt,uitgangspunt,NOUN
1382,QC_R_DvCD6iqsRwX6hah_0,R_DvCD6iqsRwX6hah,0,voor,voor,ADP
1383,QC_R_DvCD6iqsRwX6hah_0,R_DvCD6iqsRwX6hah,0,leerlingen,leerling,NOUN
1384,QC_R_DvCD6iqsRwX6hah_0,R_DvCD6iqsRwX6hah,0,om,om,ADP
1385,QC_R_DvCD6iqsRwX6hah_0,R_DvCD6iqsRwX6hah,0,het,het,PRON
1386,QC_R_DvCD6iqsRwX6hah_0,R_DvCD6iqsRwX6hah,0,te,te,ADP
1387,QC_R_DvCD6iqsRwX6hah_0,R_DvCD6iqsRwX6hah,0,hebben,hebben,VERB
1388,QC_R_DvCD6iqsRwX6hah_0,R_DvCD6iqsRwX6hah,0,over,over,ADP
1389,QC_R_DvCD6iqsRwX6hah_0,R_DvCD6iqsRwX6hah,0,literatuur,literatuur,NOUN
1390,QC_R_DvCD6iqsRwX6hah_0,R_DvCD6iqsRwX6hah,0,(,(,PUNCT
1391,QC_R_DvCD6iqsRwX6hah_0,R_DvCD6iqsRwX6hah,0,geschiedenis,geschiedenis,NOUN
1392,QC_R_DvCD6iqsRwX6hah_0,R_DvCD6iqsRwX6hah,0,),),PUNCT
1393,QC_R_DvCD6iqsRwX6hah_0,R_DvCD6iqsRwX6hah,0,.,.,PUNCT
1394,QC_R_DvCD6iqsRwX6hah_1,R_DvCD6iqsRwX6hah,1,Maar,maar,CCONJ
1395,QC_R_DvCD6iqsRwX6hah_1,R_DvCD6iqsRwX6hah,1,we,we,PRON
1396,QC_R_DvCD6iqsRwX6hah_1,R_DvCD6iqsRwX6hah,1,moeten,moeten,AUX
1397,QC_R_DvCD6iqsRwX6hah_1,R_DvCD6iqsRwX6hah,1,zeker,zeker,ADJ
1398,QC_R_DvCD6iqsRwX6hah_1,R_DvCD6iqsRwX6hah,1,oog,oog,NOUN
1399,QC_R_DvCD6iqsRwX6hah_1,R_DvCD6iqsRwX6hah,1,houden,houden,VERB
1400,QC_R_DvCD6iqsRwX6hah_1,R_DvCD6iqsRwX6hah,1,voor,voor,ADP
1401,QC_R_DvCD6iqsRwX6hah_1,R_DvCD6iqsRwX6hah,1,de,de,DET
1402,QC_R_DvCD6iqsRwX6hah_1,R_DvCD6iqsRwX6hah,1,recente,recent,ADJ
1403,QC_R_DvCD6iqsRwX6hah_1,R_DvCD6iqsRwX6hah,1,literatuur,literatuur,NOUN
1404,QC_R_DvCD6iqsRwX6hah_1,R_DvCD6iqsRwX6hah,1,",",",",PUNCT
1405,QC_R_DvCD6iqsRwX6hah_1,R_DvCD6iqsRwX6hah,1,anders,anders,ADV
1406,QC_R_DvCD6iqsRwX6hah_1,R_DvCD6iqsRwX6hah,1,leest,lezen,VERB
1407,QC_R_DvCD6iqsRwX6hah_1,R_DvCD6iqsRwX6hah,1,de,de,DET
1408,QC_R_DvCD6iqsRwX6hah_1,R_DvCD6iqsRwX6hah,1,jeugd,jeugd,NOUN
1409,QC_R_DvCD6iqsRwX6hah_1,R_DvCD6iqsRwX6hah,1,ná,ná,ADP
1410,QC_R_DvCD6iqsRwX6hah_1,R_DvCD6iqsRwX6hah,1,de,de,DET
1411,QC_R_DvCD6iqsRwX6hah_1,R_DvCD6iqsRwX6hah,1,middelbare,middelbaar,ADJ
1412,QC_R_DvCD6iqsRwX6hah_1,R_DvCD6iqsRwX6hah,1,schooltijd,schooltijd,NOUN
1413,QC_R_DvCD6iqsRwX6hah_1,R_DvCD6iqsRwX6hah,1,nooit,nooit,ADV
1414,QC_R_DvCD6iqsRwX6hah_1,R_DvCD6iqsRwX6hah,1,meer,veel,ADV
1415,QC_R_DvCD6iqsRwX6hah_1,R_DvCD6iqsRwX6hah,1,vrijwillig,vrijwillig,ADJ
1416,QC_R_DvCD6iqsRwX6hah_1,R_DvCD6iqsRwX6hah,1,een,een,DET
1417,QC_R_DvCD6iqsRwX6hah_1,R_DvCD6iqsRwX6hah,1,boek,boek,NOUN
1418,QC_R_DvCD6iqsRwX6hah_1,R_DvCD6iqsRwX6hah,1,.,.,PUNCT
1419,QC_R_DvCD6iqsRwX6hah_2,R_DvCD6iqsRwX6hah,2,Het,het,PRON
1420,QC_R_DvCD6iqsRwX6hah_2,R_DvCD6iqsRwX6hah,2,zou,zullen,AUX
1421,QC_R_DvCD6iqsRwX6hah_2,R_DvCD6iqsRwX6hah,2,leuk,leuk,ADJ
1422,QC_R_DvCD6iqsRwX6hah_2,R_DvCD6iqsRwX6hah,2,zijn,zijn,AUX
1423,QC_R_DvCD6iqsRwX6hah_2,R_DvCD6iqsRwX6hah,2,als,als,SCONJ
1424,QC_R_DvCD6iqsRwX6hah_2,R_DvCD6iqsRwX6hah,2,er,er,ADV
1425,QC_R_DvCD6iqsRwX6hah_2,R_DvCD6iqsRwX6hah,2,begeleidend,begeleiden,VERB
1426,QC_R_DvCD6iqsRwX6hah_2,R_DvCD6iqsRwX6hah,2,en,en,CCONJ
1427,QC_R_DvCD6iqsRwX6hah_2,R_DvCD6iqsRwX6hah,2,vooral,vooral,ADV
1428,QC_R_DvCD6iqsRwX6hah_2,R_DvCD6iqsRwX6hah,2,aansprekend,aansprekend,VERB
1429,QC_R_DvCD6iqsRwX6hah_2,R_DvCD6iqsRwX6hah,2,materiaal,materiaal,NOUN
1430,QC_R_DvCD6iqsRwX6hah_2,R_DvCD6iqsRwX6hah,2,gemaakt,maken,VERB
1431,QC_R_DvCD6iqsRwX6hah_2,R_DvCD6iqsRwX6hah,2,wordt,worden,AUX
1432,QC_R_DvCD6iqsRwX6hah_2,R_DvCD6iqsRwX6hah,2,(,(,PUNCT
1433,QC_R_DvCD6iqsRwX6hah_2,R_DvCD6iqsRwX6hah,2,filmpjes,filmpjes,NOUN
1434,QC_R_DvCD6iqsRwX6hah_2,R_DvCD6iqsRwX6hah,2,),),PUNCT
1435,QC_R_DvCD6iqsRwX6hah_2,R_DvCD6iqsRwX6hah,2,die,die,PRON
1436,QC_R_DvCD6iqsRwX6hah_2,R_DvCD6iqsRwX6hah,2,de,de,DET
1437,QC_R_DvCD6iqsRwX6hah_2,R_DvCD6iqsRwX6hah,2,klassiekers,klassieker,NOUN
1438,QC_R_DvCD6iqsRwX6hah_2,R_DvCD6iqsRwX6hah,2,ondersteunen,ondersteunen,VERB
1439,QC_R_DvCD6iqsRwX6hah_2,R_DvCD6iqsRwX6hah,2,",",",",PUNCT
1440,QC_R_DvCD6iqsRwX6hah_2,R_DvCD6iqsRwX6hah,2,zodat,zodat,SCONJ
1441,QC_R_DvCD6iqsRwX6hah_2,R_DvCD6iqsRwX6hah,2,deze,deze,PRON
1442,QC_R_DvCD6iqsRwX6hah_2,R_DvCD6iqsRwX6hah,2,toegankelijker,toegankelijker,ADJ
1443,QC_R_DvCD6iqsRwX6hah_2,R_DvCD6iqsRwX6hah,2,worden,worden,VERB
1444,QC_R_DvCD6iqsRwX6hah_2,R_DvCD6iqsRwX6hah,2,.,.,PUNCT
1445,QC_R_2afWEofEIwcNiAA_0,R_2afWEofEIwcNiAA,0,Geen,geen,PRON
1446,QC_R_xaukdG2n1zveldD_0,R_xaukdG2n1zveldD,0,Ik,ik,PRON
1447,QC_R_xaukdG2n1zveldD_0,R_xaukdG2n1zveldD,0,denk,denken,VERB
1448,QC_R_xaukdG2n1zveldD_0,R_xaukdG2n1zveldD,0,graag,graag,ADV
1449,QC_R_xaukdG2n1zveldD_0,R_xaukdG2n1zveldD,0,mee,mee,ADP
1450,QC_R_xaukdG2n1zveldD_0,R_xaukdG2n1zveldD,0,",",",",PUNCT
1451,QC_R_xaukdG2n1zveldD_0,R_xaukdG2n1zveldD,0,vind,vinden,VERB
1452,QC_R_xaukdG2n1zveldD_0,R_xaukdG2n1zveldD,0,dit,dit,PRON
1453,QC_R_xaukdG2n1zveldD_0,R_xaukdG2n1zveldD,0,reuze,reuze,ADJ
1454,QC_R_xaukdG2n1zveldD_0,R_xaukdG2n1zveldD,0,interessant,interessant,ADJ
1455,QC_R_xaukdG2n1zveldD_0,R_xaukdG2n1zveldD,0,:,:,PUNCT
1456,QC_R_xaukdG2n1zveldD_0,R_xaukdG2n1zveldD,0,anne.vanmechelen@hu.nl,anne.vanmechelen@hu.nl,PRON
1457,QC_R_2qek1dUp7hvYyyL_0,R_2qek1dUp7hvYyyL,0,Probeer,Probeer,VERB
1458,QC_R_2qek1dUp7hvYyyL_0,R_2qek1dUp7hvYyyL,0,van,van,ADP
1459,QC_R_2qek1dUp7hvYyyL_0,R_2qek1dUp7hvYyyL,0,een,een,DET
1460,QC_R_2qek1dUp7hvYyyL_0,R_2qek1dUp7hvYyyL,0,canon,canon,NOUN
1461,QC_R_2qek1dUp7hvYyyL_0,R_2qek1dUp7hvYyyL,0,geen,geen,DET
1462,QC_R_2qek1dUp7hvYyyL_0,R_2qek1dUp7hvYyyL,0,vehikel,vehikel,NOUN
1463,QC_R_2qek1dUp7hvYyyL_0,R_2qek1dUp7hvYyyL,0,te,te,ADP
1464,QC_R_2qek1dUp7hvYyyL_0,R_2qek1dUp7hvYyyL,0,maken,maken,VERB
1465,QC_R_2qek1dUp7hvYyyL_0,R_2qek1dUp7hvYyyL,0,voor,voor,ADP
1466,QC_R_2qek1dUp7hvYyyL_0,R_2qek1dUp7hvYyyL,0,modieuze,modieus,ADJ
1467,QC_R_2qek1dUp7hvYyyL_0,R_2qek1dUp7hvYyyL,0,statements,statement,NOUN
1468,QC_R_2qek1dUp7hvYyyL_0,R_2qek1dUp7hvYyyL,0,",",",",PUNCT
1469,QC_R_2qek1dUp7hvYyyL_0,R_2qek1dUp7hvYyyL,0,maar,maar,CCONJ
1470,QC_R_2qek1dUp7hvYyyL_0,R_2qek1dUp7hvYyyL,0,gebruik,gebruik,NOUN
1471,QC_R_2qek1dUp7hvYyyL_0,R_2qek1dUp7hvYyyL,0,het,het,PRON
1472,QC_R_2qek1dUp7hvYyyL_0,R_2qek1dUp7hvYyyL,0,om,om,ADP
1473,QC_R_2qek1dUp7hvYyyL_0,R_2qek1dUp7hvYyyL,0,het,het,DET
1474,QC_R_2qek1dUp7hvYyyL_0,R_2qek1dUp7hvYyyL,0,werk,werk,NOUN
1475,QC_R_2qek1dUp7hvYyyL_0,R_2qek1dUp7hvYyyL,0,van,van,ADP
1476,QC_R_2qek1dUp7hvYyyL_0,R_2qek1dUp7hvYyyL,0,grote,groot,ADJ
1477,QC_R_2qek1dUp7hvYyyL_0,R_2qek1dUp7hvYyyL,0,",",",",PUNCT
1478,QC_R_2qek1dUp7hvYyyL_0,R_2qek1dUp7hvYyyL,0,in,in,ADP
1479,QC_R_2qek1dUp7hvYyyL_0,R_2qek1dUp7hvYyyL,0,vergetelheid,vergetelheid,NOUN
1480,QC_R_2qek1dUp7hvYyyL_0,R_2qek1dUp7hvYyyL,0,aan,aan,ADP
1481,QC_R_2qek1dUp7hvYyyL_0,R_2qek1dUp7hvYyyL,0,het,het,DET
1482,QC_R_2qek1dUp7hvYyyL_0,R_2qek1dUp7hvYyyL,0,raken,raken,VERB
1483,QC_R_2qek1dUp7hvYyyL_0,R_2qek1dUp7hvYyyL,0,schrijvers,schrijver,NOUN
1484,QC_R_2qek1dUp7hvYyyL_0,R_2qek1dUp7hvYyyL,0,(,(,PUNCT
1485,QC_R_2qek1dUp7hvYyyL_0,R_2qek1dUp7hvYyyL,0,Du,Du,PROPN
1486,QC_R_2qek1dUp7hvYyyL_0,R_2qek1dUp7hvYyyL,0,Perron,Perron,PROPN
1487,QC_R_2qek1dUp7hvYyyL_0,R_2qek1dUp7hvYyyL,0,",",",",PUNCT
1488,QC_R_2qek1dUp7hvYyyL_0,R_2qek1dUp7hvYyyL,0,Couperus,Couperus,NOUN
1489,QC_R_2qek1dUp7hvYyyL_0,R_2qek1dUp7hvYyyL,0,",",",",PUNCT
1490,QC_R_2qek1dUp7hvYyyL_0,R_2qek1dUp7hvYyyL,0,Boon,Boon,PROPN
1491,QC_R_2qek1dUp7hvYyyL_0,R_2qek1dUp7hvYyyL,0,",",",",PUNCT
1492,QC_R_2qek1dUp7hvYyyL_0,R_2qek1dUp7hvYyyL,0,...,...,PUNCT
1493,QC_R_2qek1dUp7hvYyyL_0,R_2qek1dUp7hvYyyL,0,),),PUNCT
1494,QC_R_2qek1dUp7hvYyyL_0,R_2qek1dUp7hvYyyL,0,een,een,DET
1495,QC_R_2qek1dUp7hvYyyL_0,R_2qek1dUp7hvYyyL,0,tweede,twee,ADJ
1496,QC_R_2qek1dUp7hvYyyL_0,R_2qek1dUp7hvYyyL,0,adem,adem,NOUN
1497,QC_R_2qek1dUp7hvYyyL_0,R_2qek1dUp7hvYyyL,0,te,te,ADP
1498,QC_R_2qek1dUp7hvYyyL_0,R_2qek1dUp7hvYyyL,0,geven,geven,VERB
1499,QC_R_2qek1dUp7hvYyyL_0,R_2qek1dUp7hvYyyL,0,.,.,PUNCT
1500,QC_R_2qek1dUp7hvYyyL_1,R_2qek1dUp7hvYyyL,1,Laat,laten,VERB
1501,QC_R_2qek1dUp7hvYyyL_1,R_2qek1dUp7hvYyyL,1,je,je,PRON
1502,QC_R_2qek1dUp7hvYyyL_1,R_2qek1dUp7hvYyyL,1,in,in,ADP
1503,QC_R_2qek1dUp7hvYyyL_1,R_2qek1dUp7hvYyyL,1,de,de,DET
1504,QC_R_2qek1dUp7hvYyyL_1,R_2qek1dUp7hvYyyL,1,keuze,keuze,NOUN
1505,QC_R_2qek1dUp7hvYyyL_1,R_2qek1dUp7hvYyyL,1,leiden,leiden,VERB
1506,QC_R_2qek1dUp7hvYyyL_1,R_2qek1dUp7hvYyyL,1,door,door,ADP
1507,QC_R_2qek1dUp7hvYyyL_1,R_2qek1dUp7hvYyyL,1,kwaliteit,kwaliteit,NOUN
1508,QC_R_2qek1dUp7hvYyyL_1,R_2qek1dUp7hvYyyL,1,en,en,CCONJ
1509,QC_R_2qek1dUp7hvYyyL_1,R_2qek1dUp7hvYyyL,1,geen,geen,DET
1510,QC_R_2qek1dUp7hvYyyL_1,R_2qek1dUp7hvYyyL,1,maatschappelijke,maatschappelijk,ADJ
1511,QC_R_2qek1dUp7hvYyyL_1,R_2qek1dUp7hvYyyL,1,factoren,factor,NOUN
1512,QC_R_2qek1dUp7hvYyyL_1,R_2qek1dUp7hvYyyL,1,.,.,PUNCT
1513,QC_R_1oiEpxJMYggp7LH_0,R_1oiEpxJMYggp7LH,0,Leuke,Leuk,ADJ
1514,QC_R_1oiEpxJMYggp7LH_0,R_1oiEpxJMYggp7LH,0,enquête,enquête,NOUN
1515,QC_R_1oiEpxJMYggp7LH_0,R_1oiEpxJMYggp7LH,0,!,!,PUNCT
1516,QC_R_3MMpWaT4buGLTbG_0,R_3MMpWaT4buGLTbG,0,Veel,veel,DET
1517,QC_R_3MMpWaT4buGLTbG_0,R_3MMpWaT4buGLTbG,0,succes,succes,NOUN
1518,QC_R_2chiYV6r3ROwKd9_0,R_2chiYV6r3ROwKd9,0,mijn,mijn,PRON
1519,QC_R_2chiYV6r3ROwKd9_0,R_2chiYV6r3ROwKd9,0,moedertaal,moedertaal,NOUN
1520,QC_R_2chiYV6r3ROwKd9_0,R_2chiYV6r3ROwKd9,0,is,zijn,AUX
1521,QC_R_2chiYV6r3ROwKd9_0,R_2chiYV6r3ROwKd9,0,het,het,DET
1522,QC_R_2chiYV6r3ROwKd9_0,R_2chiYV6r3ROwKd9,0,Limburgs,Limburgs,PROPN
1523,QC_R_2chiYV6r3ROwKd9_0,R_2chiYV6r3ROwKd9,0,",",",",PUNCT
1524,QC_R_2chiYV6r3ROwKd9_0,R_2chiYV6r3ROwKd9,0,dat,dat,PRON
1525,QC_R_2chiYV6r3ROwKd9_0,R_2chiYV6r3ROwKd9,0,antwoord,antwoord,NOUN
1526,QC_R_2chiYV6r3ROwKd9_0,R_2chiYV6r3ROwKd9,0,is,zijn,AUX
1527,QC_R_2chiYV6r3ROwKd9_0,R_2chiYV6r3ROwKd9,0,bij,bij,ADP
1528,QC_R_2chiYV6r3ROwKd9_0,R_2chiYV6r3ROwKd9,0,u,u,PRON
1529,QC_R_2chiYV6r3ROwKd9_0,R_2chiYV6r3ROwKd9,0,niet,niet,ADV
1530,QC_R_2chiYV6r3ROwKd9_0,R_2chiYV6r3ROwKd9,0,mogelijk,mogelijk,ADJ
1531,QC_R_2PuvCRuBbsoitIB_0,R_2PuvCRuBbsoitIB,0,goed,goed,ADJ
1532,QC_R_2PuvCRuBbsoitIB_0,R_2PuvCRuBbsoitIB,0,initiatief,initiatief,NOUN
1533,QC_R_2PuvCRuBbsoitIB_0,R_2PuvCRuBbsoitIB,0,!,!,PUNCT
1534,QC_R_vGhnCxlQvQWpW6d_0,R_vGhnCxlQvQWpW6d,0,Een,een,DET
1535,QC_R_vGhnCxlQvQWpW6d_0,R_vGhnCxlQvQWpW6d,0,Nederlandstalige,Nederlandstalig,ADJ
1536,QC_R_vGhnCxlQvQWpW6d_0,R_vGhnCxlQvQWpW6d,0,canon,canon,NOUN
1537,QC_R_vGhnCxlQvQWpW6d_0,R_vGhnCxlQvQWpW6d,0,moet,moeten,AUX
1538,QC_R_vGhnCxlQvQWpW6d_0,R_vGhnCxlQvQWpW6d,0,ook,ook,ADV
1539,QC_R_vGhnCxlQvQWpW6d_0,R_vGhnCxlQvQWpW6d,0,uitgebreid,uitbreiden,VERB
1540,QC_R_vGhnCxlQvQWpW6d_0,R_vGhnCxlQvQWpW6d,0,aandacht,aandacht,NOUN
1541,QC_R_vGhnCxlQvQWpW6d_0,R_vGhnCxlQvQWpW6d,0,schenken,schenken,VERB
1542,QC_R_vGhnCxlQvQWpW6d_0,R_vGhnCxlQvQWpW6d,0,aan,aan,ADP
1543,QC_R_vGhnCxlQvQWpW6d_0,R_vGhnCxlQvQWpW6d,0,het,het,DET
1544,QC_R_vGhnCxlQvQWpW6d_0,R_vGhnCxlQvQWpW6d,0,contact,contact,NOUN
1545,QC_R_vGhnCxlQvQWpW6d_0,R_vGhnCxlQvQWpW6d,0,tussen,tussen,ADP
1546,QC_R_vGhnCxlQvQWpW6d_0,R_vGhnCxlQvQWpW6d,0,Nederlands,Nederlands,PROPN
1547,QC_R_vGhnCxlQvQWpW6d_0,R_vGhnCxlQvQWpW6d,0,en,en,CCONJ
1548,QC_R_vGhnCxlQvQWpW6d_0,R_vGhnCxlQvQWpW6d,0,andere,ander,ADJ
1549,QC_R_vGhnCxlQvQWpW6d_0,R_vGhnCxlQvQWpW6d,0,talen,taal,NOUN
1550,QC_R_vGhnCxlQvQWpW6d_0,R_vGhnCxlQvQWpW6d,0,",",",",PUNCT
1551,QC_R_vGhnCxlQvQWpW6d_0,R_vGhnCxlQvQWpW6d,0,de,de,DET
